date,year,discussion_type,title
2023-02-01 17:53:30+00:00,2023,ros_answers,View Angle plugin missing from Gazebo Garden install
2023-02-02 05:51:50+00:00,2023,ros_answers,Does tf2 rely on current time?
2023-02-02 14:50:05+00:00,2023,ros_answers,[Humble] Service call does nothing after second call when calling a goal from the callback
2023-02-02 17:09:20+00:00,2023,ros_answers,Using rospy.sleep inside a callback
2023-02-03 09:17:46+00:00,2023,ros_answers,The Benefit of Hand-Eye calibration with 2D camera
2023-02-03 13:10:56+00:00,2023,ros_answers,Define system forward dynamics with sympy
2023-02-03 18:57:20+00:00,2023,ros_answers,"Launching an EC2 instance via AWS Systems Manager fail w/""Invalid IAM Instance Profile ARN (Service: AmazonEC2; Status Code: 400"""
2023-02-04 14:27:43+00:00,2023,ros_answers,"Impedance control algorithm in The Modern Robotics: Mechanisms, Planning, and Control"
2023-02-04 23:49:19+00:00,2023,ros_answers,Looking for details regarding ROS1 dispatching of subscription callbacks
2023-02-05 04:14:02+00:00,2023,ros_answers,Right way to replay laser scan from bag file and visualize in rviz
2023-02-06 07:49:57+00:00,2023,ros_answers,how to solve the emitter can't send the 'list' or 'set' in webots?these data is important to me
2023-02-06 09:15:52+00:00,2023,ros_answers,Ros2 launch gives an error in ros2_control_demos
2023-02-06 11:52:33+00:00,2023,ros_answers,Can webots start without windows?
2023-02-06 16:49:28+00:00,2023,ros_answers,Migrate foxy to humble
2023-02-06 19:52:13+00:00,2023,ros_answers,Drive to point PID doesn’t work properly
2023-02-07 02:50:23+00:00,2023,ros_answers,[ROS2 Humble] Segmentation Fault for assigning Header/Frame ID to shared pointer
2023-02-07 09:48:56+00:00,2023,ros_answers,Why cmake is looking for default Boost version?
2023-02-07 13:15:38+00:00,2023,ros_answers,Raising Exceptions in Subscriber Callbacks
2023-02-07 14:03:17+00:00,2023,ros_answers,How to pause gazebo at the start in foxy?
2023-02-07 23:07:54+00:00,2023,ros_answers,What is the purpose of splitting SLAM odom and EKF odom frames in waypoint_nav?
2023-02-08 02:04:06+00:00,2023,ros_answers,NAV2 - Gazebo does not load model
2023-02-08 06:41:28+00:00,2023,ros_answers,Help with hydrodynamics plugin in gazebosim garden
2023-02-08 12:00:18+00:00,2023,ros_answers,Unable to include a header-only library
2023-02-08 15:31:33+00:00,2023,ros_answers,Rviz not displaying marker on first call of publish(marker)
2023-02-09 03:54:06+00:00,2023,ros_answers,Issue in using IMU MPU 6050
2023-02-09 05:44:45+00:00,2023,ros_answers,Datatype issue while calling setBool service from JS client
2023-02-09 05:58:36+00:00,2023,ros_answers,What does software-based parameterization in ISO 13849-1 mean?
2023-02-09 10:12:18+00:00,2023,ros_answers,What is ament_python?
2023-02-09 18:18:28+00:00,2023,ros_answers,Does rosbag play with multiple bags and -s and -u parameters know not to fully load bags that don't overlap with those times?
2023-02-09 20:28:48+00:00,2023,ros_answers,How Important is Root Access to Use ROS?
2023-02-10 14:05:41+00:00,2023,ros_answers,Powering 3 MG996R servos
2023-02-10 14:32:40+00:00,2023,ros_answers,ROS2 rolling header location for different Ubuntu version
2023-02-11 05:03:30+00:00,2023,ros_answers,How do we derive the loop closure equations?
2023-02-12 15:03:30+00:00,2023,ros_answers,Visualize state of gamepad/joystick in ros in rviz or in an Image?
2023-02-13 17:06:54+00:00,2023,ros_answers,How can I implement autonomous navigation on a robot using only an RPlidar A1 sensor and an MPU6050 IMU?
2023-02-13 17:48:45+00:00,2023,ros_answers,Omnidirectional kinematic model in robot_localization's EKF
2023-02-14 06:14:06+00:00,2023,ros_answers,Minimum distance that can be measured using Rplidar A1M8
2023-02-14 09:20:46+00:00,2023,ros_answers,--ros-args argument is always present in launched Node
2023-02-14 13:17:41+00:00,2023,ros_answers,"using usb_cam from remote computer. Cannot identify '/dev/video0': 2, No such file or directory"
2023-02-14 13:34:03+00:00,2023,ros_answers,How to calculate Exponential coordinates of end_effector from Transformation matrix
2023-02-14 19:05:07+00:00,2023,ros_answers,Where can I find 6 DOF manipulator packages for gazebo?
2023-02-15 09:10:49+00:00,2023,ros_answers,How to Access Robot Fields Inside a Webots-ROS2 Plugin?
2023-02-15 14:44:37+00:00,2023,ros_answers,ROS across computers connected with low-bandwidth bit steams
2023-02-15 16:41:25+00:00,2023,ros_answers,How to add a new sensor to webots ros2 plugins?
2023-02-15 20:12:53+00:00,2023,ros_answers,Exception in Launch: Invalid Token in File
2023-02-16 23:48:01+00:00,2023,ros_answers,Differential Inverse Kinematic Controller ROS
2023-02-17 13:49:49+00:00,2023,ros_answers,Light weight one axis hinge name/recommendation
2023-02-18 10:07:48+00:00,2023,ros_answers,Cross-compilation of ROS2 Humble for Raspberry PI
2023-02-19 09:15:38+00:00,2023,ros_answers,Multicopter MotorModel Plugin and PID Controller for UAV in ROS2
2023-02-19 16:04:36+00:00,2023,ros_answers,How to call a service from XML launch file?
2023-02-20 09:43:32+00:00,2023,ros_answers,What is the difference between `--headless-rendering` and the `-s` CLI options?
2023-02-20 22:14:13+00:00,2023,ros_answers,"Will increasing voltage on brushless DC motor increase torque, if speed is kept constant?"
2023-02-21 00:22:04+00:00,2023,ros_answers,Naming a node while playing from rosbag
2023-02-21 01:01:40+00:00,2023,ros_answers,Why does Webots 2022b not support VRLM97?
2023-02-21 01:32:47+00:00,2023,ros_answers,move_base with multiple robots running gmapping SLAM on turtlebot3
2023-02-21 06:16:21+00:00,2023,ros_answers,Executor in Mirco-ROS and ROS2
2023-02-21 11:45:40+00:00,2023,ros_answers,Revolute joint disobeying limits in Gazebo
2023-02-21 17:24:48+00:00,2023,ros_answers,Using an optical mouse sensor for odometry?
2023-02-21 18:31:13+00:00,2023,ros_answers,"Webots hinge joint, physics issue"
2023-02-22 05:28:12+00:00,2023,ros_answers,Callback not getting triggered when running with valgrind
2023-02-22 07:43:00+00:00,2023,ros_answers,Controller manager not available in ROS2
2023-02-22 10:38:29+00:00,2023,ros_answers,colcon build doesn't generate executables
2023-02-22 12:42:26+00:00,2023,ros_answers,ros1_bridge doesn't find ROS1 std_msgs/String type for chatter example
2023-02-22 14:15:52+00:00,2023,ros_answers,Staubli TX2-140 URDF
2023-02-23 04:23:24+00:00,2023,ros_answers,ROS buildfarm - Debian Buster Binary Job Failure (noetic)
2023-02-23 05:36:51+00:00,2023,ros_answers,colcon build failed on ros2
2023-02-23 08:49:27+00:00,2023,ros_answers,Want to make an URDF starting from a robot .STL
2023-02-23 09:29:32+00:00,2023,ros_answers,Unable to find Decision Making rqt plugin
2023-02-23 12:01:08+00:00,2023,ros_answers,[GUI] [Err] [SystemPaths.cc:425] Unable to find file with URI [model://model_pkg/models/base.dae]
2023-02-23 15:06:51+00:00,2023,ros_answers,Use both point cloud and laserscan with navigation stack
2023-02-23 22:05:40+00:00,2023,ros_answers,Does the package robot_localization need the position transform between sensors?
2023-02-24 06:23:35+00:00,2023,ros_answers,How would I write my own RMW implementation?
2023-02-24 16:01:26+00:00,2023,ros_answers,Static object in Gazebo moves in RViz with respect to the world frame
2023-02-24 18:47:05+00:00,2023,ros_answers,When express a first-order system as a block diagram with feedback?
2023-02-24 21:57:16+00:00,2023,ros_answers,How does marginalization work in fixed lag smoothing?
2023-02-25 03:08:00+00:00,2023,ros_answers,URDF to SDF Frame of Reference Calculation for Base Joint Fixed vs Floating
2023-02-25 03:20:07+00:00,2023,ros_answers,How to control a 4 wheel mechanum wheel robot with PID?
2023-02-26 00:56:10+00:00,2023,ros_answers,"Unable to run ""catkin_make"""
2023-02-26 00:57:39+00:00,2023,ros_answers,ROS2 Nav2 Not Starting with namespace
2023-02-26 01:55:54+00:00,2023,ros_answers,ROS2 AMCL vs robot_localization
2023-02-26 06:31:00+00:00,2023,ros_answers,Does Gazebo limit FPS and can I turn it off?
2023-02-26 09:02:18+00:00,2023,ros_answers,ROS2 Nav2 Not Starting with namespace
2023-02-27 02:18:51+00:00,2023,ros_answers,How to apply a path planning algorithm in UWSim
2023-02-27 13:04:07+00:00,2023,ros_answers,Frictionless sphere stops spinning for smaller torques
2023-02-27 18:25:15+00:00,2023,ros_answers,"Redundancy, Null Space and joint limit avoidance"
2023-02-28 01:10:21+00:00,2023,ros_answers,How to compute the force applied to point P given the torque registered by the sensor?
2023-02-28 06:32:30+00:00,2023,ros_answers,add camera plugin in gazebo
2023-02-28 08:06:45+00:00,2023,ros_answers,Stepper Motor is moving when I put hand near cables?
2023-02-28 17:33:59+00:00,2023,ros_answers,How to compute orientation error for a Puma end effector
2023-02-28 22:03:53+00:00,2023,ros_answers,Odometry source not changing to encoder on differential drive plugin
2023-03-01 03:29:18+00:00,2023,ros_answers,"""xacro: in-order processing became default in ROS Melodic. You can drop the option"" error"
2023-03-01 11:44:28+00:00,2023,ros_answers,Launch test for non-terminating processes
2023-03-01 14:48:56+00:00,2023,ros_answers,state_interfaces_ empty in custom ros2_control controller
2023-03-01 19:27:46+00:00,2023,ros_answers,Is it possible to spawn and control 2 robots in webots with ROS2?
2023-03-01 20:50:44+00:00,2023,ros_answers,ROS2 robot_localization not working correctly with namespace
2023-03-02 09:47:26+00:00,2023,ros_answers,octomap_ros on ros 2 humble
2023-03-02 14:15:13+00:00,2023,ros_answers,"Webots: Spawn multiple nodes and disable collision between them, but not the environment"
2023-03-02 14:26:28+00:00,2023,ros_answers,PD control with gravity compensation
2023-03-02 15:06:28+00:00,2023,ros_answers,ROS with python virtual environment
2023-03-02 17:28:36+00:00,2023,ros_answers,Compute tranformation matrix for odom to base_link depending on tracking camera attached relative to base_link
2023-03-02 20:20:05+00:00,2023,ros_answers,What tools do you like to use for LiDAR Point Cloud Analysis and Manipulation?
2023-03-03 14:57:10+00:00,2023,ros_answers,How to install ROS in raspberry pi 4 Bullseye
2023-03-04 16:32:10+00:00,2023,ros_answers,How to ensure test-dependencies declared in a colcon.pkg file are installed?
2023-03-04 22:59:03+00:00,2023,ros_answers,Robot loses proper localization
2023-03-05 13:38:30+00:00,2023,ros_answers,UAV simulation of obstacle avoidance in Gazebo?
2023-03-06 12:50:04+00:00,2023,ros_answers,Ros control pid gives different input than expected
2023-03-07 04:51:16+00:00,2023,ros_answers,IR Range sensor data not visualizing in RViz
2023-03-07 14:34:34+00:00,2023,ros_answers,Spawning a Robot in Gazebo using Python Launch File
2023-03-07 15:52:05+00:00,2023,ros_answers,Recommendations for ROS 2 Humble and Gazebo demo for robot arm?
2023-03-08 03:28:13+00:00,2023,ros_answers,could gmapping pkg work in UWSim?
2023-03-08 05:02:54+00:00,2023,ros_answers,TF get the time of last transform
2023-03-08 07:18:02+00:00,2023,ros_answers,validateURL failing even when a proper file is present
2023-03-09 20:07:34+00:00,2023,ros_answers,Writing multi-process Python tests in ROS2
2023-03-10 06:27:14+00:00,2023,ros_answers,Rotation of a point in 3D space
2023-03-10 06:50:28+00:00,2023,ros_answers,The xacro files don't seem to work with each other. (ubuntu 20.04 noetic) R
2023-03-10 09:19:24+00:00,2023,ros_answers,Fourth argument when defining a subscriber
2023-03-10 21:13:58+00:00,2023,ros_answers,"Barrel with slot, that can slide"
2023-03-11 21:33:52+00:00,2023,ros_answers,Making an automated chessboard
2023-03-12 13:51:27+00:00,2023,ros_answers,Azure Kinect with ROS2 Humble
2023-03-12 22:25:07+00:00,2023,ros_answers,Invisible Collision Ocject
2023-03-13 03:06:38+00:00,2023,ros_answers,What should I use for a Visual+IMU+GPS fusion? A Madgwick or a Kalman?
2023-03-13 18:35:07+00:00,2023,ros_answers,Simulink and Arduino - Simulink can't read data from arduino pins
2023-03-14 04:24:08+00:00,2023,ros_answers,"nav2: go exactly to this point, not approximately"
2023-03-14 05:01:19+00:00,2023,ros_answers,Ros2 launch nodes in a specific order
2023-03-14 13:46:29+00:00,2023,ros_answers,nodelet: can't add argument to constructor
2023-03-14 20:02:21+00:00,2023,ros_answers,"When assigning frames in Denavit-Hartenberg (DH) parameters, where do I put the frame on end effector?"
2023-03-14 20:53:51+00:00,2023,ros_answers,Texture of object loading as black with dots and text
2023-03-15 01:56:00+00:00,2023,ros_answers,Nav2 makes obstacles where there are none
2023-03-15 04:21:53+00:00,2023,ros_answers,"To demonstrate motion planning of a Husky robot through dynamic environments using Gazebo, how can I introduce moving characters in Gazebo?"
2023-03-15 05:41:21+00:00,2023,ros_answers,Do MEMS or optical gyroscope record Earth's rotational and revolutional angular velocities?
2023-03-15 11:21:15+00:00,2023,ros_answers,[GUI] [Err] [MeshManager.cc:131] Invalid mesh filename extension
2023-03-15 11:29:52+00:00,2023,ros_answers,Calculate joint torques in 3 joint RRR mechanism
2023-03-15 17:46:11+00:00,2023,ros_answers,Where should I write and call GPIO port connection in the hardware interface in ros2_control for control of robot movement on Raspberry Pi 4?
2023-03-15 20:27:07+00:00,2023,ros_answers,target goal pose is not stable when using navigation2
2023-03-15 22:08:02+00:00,2023,ros_answers,ROS 2 Humble FastDDS Monitor
2023-03-16 07:26:56+00:00,2023,ros_answers,Are there any tutorials for transitioning from Gazebo Sim to Webots?
2023-03-16 09:15:10+00:00,2023,ros_answers,Adding environment variable to compile transport code
2023-03-16 18:08:34+00:00,2023,ros_answers,[ROS2] asyncio await with timeout a service call in a callback
2023-03-17 06:20:05+00:00,2023,ros_answers,MPU6050 providing gyroscope values for linear acceleration
2023-03-17 07:38:30+00:00,2023,ros_answers,Is the angular velocity vector the derivative of a time-varying quantity?
2023-03-17 10:41:17+00:00,2023,ros_answers,Is it possible to run ROS2 via wireguard
2023-03-17 21:52:25+00:00,2023,ros_answers,Odd Docker roscore/roslaunch delays with Linux kernel 6.1
2023-03-18 01:33:40+00:00,2023,ros_answers,ImportError: cannot import name 'Log' from 'rosgraph_msgs.msg'
2023-03-18 21:42:01+00:00,2023,ros_answers,Is it possible to set up intra process communications b/w 1 publisher and multiple subscribers?
2023-03-20 10:06:38+00:00,2023,ros_answers,RTABMap Ground Plain Off
2023-03-20 13:18:48+00:00,2023,ros_answers,micro_ros_agent failing to connect to Raspberry Pi RP2040 with error: 13
2023-03-20 16:22:57+00:00,2023,ros_answers,failing to build gazebo from source due to not being able to download libraries
2023-03-21 03:25:11+00:00,2023,ros_answers,How to calculate the required torque of motor for bipedal robot
2023-03-21 06:19:24+00:00,2023,ros_answers,The choice of using quaternions and using gyro & accel separately in EKF
2023-03-21 07:35:15+00:00,2023,ros_answers,Problem milling with CNC function of Creality CP-01 3-in-1 3D printer
2023-03-21 12:32:59+00:00,2023,ros_answers,Is it possible to use 2d Lidar for Occupancy Map Building while using Stereo Odometry in RTAB-Map?
2023-03-21 18:28:29+00:00,2023,ros_answers,Compensate tractor's (vehicle's) tilts in the GNSS-IMU based system
2023-03-22 05:27:21+00:00,2023,ros_answers,ROS2 and AprilTag for object localization
2023-03-22 05:45:11+00:00,2023,ros_answers,fuel.gazebosim.org down or deprecated?
2023-03-22 11:06:20+00:00,2023,ros_answers,How do I make a robot imported using urdf and ROS2 gravity? It just floats
2023-03-22 13:52:14+00:00,2023,ros_answers,"Python How to fuse road segmentation data from an image to AOA data(distance, angle)"
2023-03-23 05:10:13+00:00,2023,ros_answers,Is it possible to query the result of the action server?
2023-03-24 05:18:29+00:00,2023,ros_answers,How to combine slam_toolbox and robot_localization using Nav2?
2023-03-25 20:23:49+00:00,2023,ros_answers,WEBOTS - Connect a external Tkinter Script to main controller?
2023-03-27 07:17:39+00:00,2023,ros_answers,gazebo gui camera slows down when zooming out a lot
2023-03-27 10:31:53+00:00,2023,ros_answers,Using set_entity_state service on ros2 programmatically
2023-03-27 17:02:01+00:00,2023,ros_answers,xacro processing in ROS 2 YAML launch files (or XML)?
2023-03-28 13:36:11+00:00,2023,ros_answers,Webots - Copy Paste a Robot
2023-03-28 16:05:42+00:00,2023,ros_answers,Physically Based Rendering howto
2023-03-28 16:12:42+00:00,2023,ros_answers,Nav2 odometry for Ackermann plugin
2023-03-29 04:46:35+00:00,2023,ros_answers,Are constant velocity commands produced by local planner from move_base possible?
2023-03-29 05:20:16+00:00,2023,ros_answers,SLAM Toolbox Mapping Issue?
2023-03-29 16:29:19+00:00,2023,ros_answers,How to convert Gazebo SDF worlds to Webots?
2023-03-29 22:55:32+00:00,2023,ros_answers,Waiting for joint_group_position_controller/follow_joint_trajectory to come up
2023-03-30 02:52:48+00:00,2023,ros_answers,How do I integrate webots sensor plugins into a ros2 URDF/Xacro file?
2023-03-30 08:28:25+00:00,2023,ros_answers,rviz2 dll conflic with zlib1.dll (Windows 10)
2023-03-30 18:26:25+00:00,2023,ros_answers,Robotic arm simulation in MikroC
2023-03-30 21:11:35+00:00,2023,ros_answers,Dead reckoning or SLAM for localization with unusual locomotion?
2023-03-31 06:25:24+00:00,2023,ros_answers,Adding meshes to URDF using HTTPS URLs
2023-04-02 05:39:03+00:00,2023,ros_answers,How does IMU pre-integration work and how is it different from EKF?
2023-04-02 20:52:41+00:00,2023,ros_answers,Dynamic Recongure callback seems to happen spontaneously
2023-04-03 07:19:15+00:00,2023,ros_answers,Start state does not change according to current state
2023-04-04 03:44:39+00:00,2023,ros_answers,Access ROS node in hardware_interface
2023-04-04 05:22:21+00:00,2023,ros_answers,RVIZ Transform error
2023-04-04 15:47:01+00:00,2023,ros_answers,Localization issue: Waiting for Transform odom -> base_link
2023-04-05 01:23:20+00:00,2023,ros_answers,Service call from python hangs
2023-04-05 10:40:22+00:00,2023,ros_answers,Kinematic model of skid-steering mobile robot (4 wheeled mobile robot)
2023-04-06 02:39:13+00:00,2023,ros_answers,How can I set the sample rate/frequency for a Webots GPS module?
2023-04-06 02:44:54+00:00,2023,ros_answers,How to get ultra smooth BLDC velocity control (Netflix robotic project)
2023-04-06 06:01:08+00:00,2023,ros_answers,Mirroring PointCloud data as laserScan data
2023-04-06 15:07:23+00:00,2023,ros_answers,Spawning robot from URDF Xacro file in webots
2023-04-06 15:55:14+00:00,2023,ros_answers,What is a good valve that can automatically open/close wet food particles?
2023-04-07 11:46:46+00:00,2023,ros_answers,"Simulated real hardware not updating position ros2, moveit, rviz"
2023-04-07 16:20:07+00:00,2023,ros_answers,How are these equivalent rotation coordinates related?
2023-04-08 01:57:03+00:00,2023,ros_answers,Dynamic TF Publishing Discrepancy Between Foxy and Humble
2023-04-08 02:55:37+00:00,2023,ros_answers,Derivative Block Diagrams
2023-04-08 07:32:30+00:00,2023,ros_answers,"symbol lookup error: /snap/core20/current/lib/x86_64-linux-gnu/libpthread.so.0: undefined symbol: __libc_pthread_init, version GLIBC_PRIVATE"
2023-04-08 22:39:01+00:00,2023,ros_answers,Rviz is not in sync with Gazebo
2023-04-09 10:25:04+00:00,2023,ros_answers,ROS Package Dependencies Installation for Begginer
2023-04-09 16:31:09+00:00,2023,ros_answers,Deprecating a ROS 2 parameter name
2023-04-10 00:28:48+00:00,2023,ros_answers,How does NDT work with global bundle adjustment?
2023-04-10 07:46:08+00:00,2023,ros_answers,Instantaneous Center of Rotation of Skid-Steering Mobile Robot
2023-04-10 16:42:14+00:00,2023,ros_answers,Gazebo Garden sensor plugins for ROS 2 URDF files
2023-04-10 18:21:29+00:00,2023,ros_answers,work envelope volume calculation using reach and stroke values
2023-04-10 18:52:37+00:00,2023,ros_answers,"On Gazebo Sim ""gz-garden"" install, how to correct ros_gz Compile Errors for ros_gz_project_template ""diff_drive example"
2023-04-11 07:48:14+00:00,2023,ros_answers,Is there a way to rebuild packages inside /opt/ros/<distro> folder?
2023-04-11 12:51:27+00:00,2023,ros_answers,What Robot Type is depicted?
